"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
323,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,6.32788452287919e-11,4.42144229263725e-10,NA,1,1,99.9330844885432,100,1,91.2151384108084,99.9288460979134,99.9330829265506,99.9330844885432,8.59779953949811,0.0029245326165065,4.30195410704212e-07,6.32788452287919e-11
324,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.59555957843918e-10,1.81357874843928e-09,NA,1,1,99.9330844872831,100,1,83.7345390258887,99.9188475949648,99.9330788853924,99.9330844872831,25.0261882245116,0.0119949738632035,1.76456726807884e-06,2.59555957843918e-10
325,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.54132384411891e-10,3.87185377886765e-09,NA,1,1,99.9330844854492,100,1,77.9182781892699,99.9037085106617,99.9330730386724,99.9330844854492,37.7426812290252,0.0256059761979445,3.76721778514277e-06,5.54132384411891e-10
326,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.886723178388e-09,1.29482446872864e-08,NA,0.75,0.75,99.9330844759984,100,1,57.2976606059196,99.6616415823329,99.93304017074,99.9330844759984,7.70393911581528,0.0429892350798866,9.18589021652975e-06,1.886723178388e-09
327,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.25,0.5,0.00138321428114391,0.00937192116038219,NA,0.5,0.5,99.8706152295942,100,1,16.2275924898102,30.3179568241214,87.7947444306922,99.8706152295942,70.5695002570017,63.2558983372545,3.95433521071934,0.00138321428114391
328,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.7129485943246,100,1,0,0,3.93570648499812e-06,1.0199557221912e-05,NA,6.07495455628621,0.453319603775048,0.00167041063288194,3.93570648499812e-06,86.9355611644101,99.2796645950135,99.7650493670666,99.7129485943246
329,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.7615023049515,100,1,0,0,8.50615111392115e-06,2.85532770121775e-05,NA,1.21787844266201,0.0326973433762161,0.000465362872696177,8.50615111392115e-06,93.9662429517401,99.6690764023404,99.7221714394982,99.7615023049515
330,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8113981498574,100,1,0,0,2.09245178837994e-09,7.05396502730522e-09,NA,0.569680072091857,0.00126356495639224,1.66462126391816e-06,2.09245178837994e-09,97.4376563495288,99.6847595020125,99.813290297847,99.8113981498574
331,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.58288741022497e-10,1.08630739908143e-09,NA,1,1,99.933084488321,100,1,81.5269580069484,99.9267586004921,99.9330822791747,99.933084488321,3.95655479682165,0.0037465255172068,7.70665067233621e-07,1.58288741022497e-10
332,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.24421869139073e-09,8.53885097626555e-09,NA,0.75,0.75,99.9330844844185,100,1,68.4618720507558,99.8873354131693,99.933070461764,99.9330844844185,20.8156200334899,0.0294148868972784,6.05775957739792e-06,1.24421869139073e-09
333,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.6858100776449,100,1,0,0,0.0106460640841404,0.027080463513798,NA,18.0796435066742,10.8694243136201,0.367526816047824,0.0106460640841404,85.0275476436573,95.2447804084742,99.1359462028941,99.6858100776449
334,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.744789991265,100,1,0,0,0.000773594786873722,0.00217341245158924,NA,7.91687341464979,0.640407823747879,0.109039982443117,0.000773594786873722,92.2391315226123,98.9906770687747,99.5124907113549,99.744789991265
335,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.7623465773538,100,1,0,0,1.51475989565297e-06,4.91390634279214e-06,NA,4.36131556503708,0.0158419851265673,0.00074055752475319,1.51475989565297e-06,95.5181204299358,99.6067460563952,99.7794128882691,99.7623465773538
336,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.46603112663322e-11,3.06495751114142e-10,NA,1,1,99.9330844888125,100,1,89.9756521809881,99.9312096245177,99.9330838335083,99.9330844888125,2.13446290653576,0.00105825472232496,2.17439055826222e-07,4.46603112663322e-11
337,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.87259136591329e-10,1.28512605704088e-09,NA,1,1,99.9330844883526,100,1,86.5193991267579,99.9280558185646,99.9330824826109,99.9330844883526,8.69223171327157,0.00443645185104843,9.11714391115039e-07,1.87259136591329e-10
338,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.0942136775326e-09,1.43722149737217e-08,NA,0.75,0.75,99.933084482191,100,1,66.7363653151871,99.8771932308396,99.9330643716906,99.933084482191,39.1532460274387,0.0495187309691822,1.0196152683932e-05,2.0942136775326e-09
339,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.7958276789181,100,1,0,0,3.07613994452157e-05,0.000106451708871737,NA,19.9930882023884,1.78793145350362,0.00950055621617893,3.07613994452157e-05,92.6744903933561,98.0013126521161,99.6641487454128,99.7958276789181
340,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8041342758284,100,1,0,0,4.429816783367e-07,1.426153930036e-06,NA,12.3122769701616,0.243369069422167,0.00032740900432742,4.429816783367e-07,95.1208359530632,99.0539134669228,99.8026456162915,99.8041342758284
341,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.87233517449457e-11,1.28495023740083e-10,NA,1,1,99.9330844889226,100,1,93.4876526602816,99.9321679090238,99.9330841804628,99.9330844889226,1.12316598196289,0.000443739365000645,9.1158975961006e-08,1.87233517449457e-11
342,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,7.0071327191951e-11,4.808870213922e-10,NA,1,1,99.9330844887614,100,1,92.0349642221005,99.9310909385595,99.93308371072,99.9330844887614,4.31349697428054,0.00166055730171138,3.41158482779617e-07,7.0071327191951e-11
343,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.270229068137e-10,2.24429988547522e-09,NA,1,1,99.9330844878759,100,1,85.7439452640244,99.92464224811,99.9330810591869,99.9330844878759,14.3327735699407,0.00774746102461782,1.59218654808123e-06,3.270229068137e-10
344,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,9.45891108227139e-10,6.49148197826603e-09,NA,1,1,99.9330844861395,100,1,79.5477556852705,99.9146123686856,99.933076187118,99.9330844861395,29.2360478984775,0.0223973544848435,4.60528813082664e-06,9.45891108227139e-10
345,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0.25,7.84840123008964e-09,5.38621779586791e-08,NA,0.75,0.75,99.9330844647608,100,1,54.2200890976626,99.6673454022394,99.9330141652611,99.9330844647608,56.8736237515405,0.185013019455027,3.82116122996354e-05,7.84840123008964e-09
346,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.03366903821006e-11,7.09388625569094e-11,NA,1,1,99.9330844889579,100,1,95.1716250472842,99.9324741460844,99.9330842913543,99.9330844889579,0.626112203298139,0.000244977635434227,5.03265726407508e-08,1.03366903821006e-11
347,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.96894267383543e-11,4.09637890175691e-10,NA,1,1,99.9330844888215,100,1,94.1506138507025,99.9317059155052,99.9330839108719,99.9330844888215,3.42505855582882,0.00141472973910351,2.90611806893904e-07,5.96894267383543e-11
348,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.08754284055327e-10,1.43264342046203e-09,NA,1,1,99.9330844883126,100,1,90.5097323734481,99.9280140548821,99.9330823907438,99.9330844883126,9.75356567017214,0.00494644571430781,1.01636853660895e-06,2.08754284055327e-10
349,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.90344402913917e-10,3.36514618517828e-09,NA,1,1,99.9330844874149,100,1,85.9625449929166,99.9219914977474,99.9330797630232,99.9330844874149,22.0987763326353,0.0116130360723976,2.38735483476746e-06,4.90344402913917e-10
350,100,100,5,5,"rectangle",10000,"large",1,1,150,4,5,1.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.35262527293869e-09,9.28282601125281e-09,NA,1,1,99.9330844847718,100,1,77.4807663997499,99.9043488099408,99.9330721198675,99.9330844847718,37.8092000457497,0.0320158100733836,6.58556533717968e-06,1.35262527293869e-09
351,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.97716695285127e-09,3.44240015706443e-08,NA,0.75,0.75,99.9330844728824,100,1,54.5583056022261,99.6447098919563,99.933035739395,99.9330844728824,10.9365385112431,0.0913537202250293,2.19860356498715e-05,4.97716695285127e-09
352,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.22718853842262e-05,0.000153662264792148,NA,0.5,0.5,99.9259494729422,100,1,21.3360109581277,54.7721249126158,98.2394212096405,99.9259494729422,56.9674605356239,36.9859717155088,0.0886385180669583,2.22718853842262e-05
353,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8612256474211,100,1,0,0,8.7503729384689e-08,3.03948994801943e-07,NA,3.71406083106011,0.0658503589211915,8.00288519467368e-05,8.7503729384689e-08,88.9872661186551,99.7066430517028,99.8714156700816,99.8612256474211
354,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8760124181186,100,1,0,0,5.98587411247842e-09,2.0379309577651e-08,NA,0.970142830402955,0.00295240333619859,3.79158832857828e-06,5.98587411247842e-09,95.3845249166445,99.8133762844814,99.8531446275207,99.8760124181186
355,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8574771319149,100,1,0,0,2.49897704128951e-09,7.98884576728716e-09,NA,0.684190082193196,0.00153687467134253,1.82922811520472e-06,2.49897704128951e-09,96.6599681514119,99.7580409444056,99.8348391921253,99.8574771319149
356,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.01049961040407e-10,2.08217735693246e-09,NA,1,1,99.9330844879772,100,1,80.4364617050796,99.9232710865282,99.9330812946943,99.9330844879772,4.78929192128092,0.00586596380930608,1.32985242667042e-06,3.01049961040407e-10
357,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.58120441239285e-09,2.47689875550077e-08,NA,0.75,0.75,99.9330844786968,100,1,62.7675011314723,99.8120856847061,99.9330543333275,99.9330844786968,26.7106921768769,0.0682470469865556,1.58195417197719e-05,3.58120441239285e-09
358,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8420972685914,100,1,0,0,3.30272748159715e-05,0.000106943438672585,NA,18.4000737652395,5.22920903123025,0.0151277526566529,3.30272748159715e-05,85.3476144559373,97.1966642304808,99.7269388642547,99.8420972685914
359,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.7646825902394,100,1,0,0,1.19591514906349e-06,4.0363907521346e-06,NA,6.15344011238305,0.319450223513764,0.00103427076912807,1.19591514906349e-06,93.4710853940201,99.6330168952916,99.8717529496863,99.7646825902394
360,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.8656832143031,100,1,0,0,3.24491522082209e-08,1.09229532833957e-07,NA,4.80442327096086,0.0191684559545045,2.73701791705444e-05,3.24491522082209e-08,95.0935863061262,99.7555283446915,99.8483776504543,99.8656832143031
361,100,100,5,5,"rectangle",10000,"large",1,1,150,4,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.8720774794404e-11,4.06135470787582e-10,NA,1,1,99.9330844888038,100,1,90.1486862611804,99.9312332563027,99.9330838253348,99.9330844888038,2.11678264384005,0.00114577037098949,2.59392061406533e-07,5.8720774794404e-11
